no,room,date,count_1s,Value
782,3,02/06/2023 13:00,3,58
783,3,02/06/2023 14:00,5,57
784,3,02/06/2023 15:00,6,57
785,3,02/06/2023 16:00,5,57
786,3,02/06/2023 17:00,2,58
787,3,02/06/2023 18:00,4,57
788,3,02/06/2023 19:00,5,58
789,3,02/06/2023 20:00,0,56
790,3,02/06/2023 21:00,0,55
791,3,02/06/2023 22:00,0,57
792,3,02/06/2023 23:00,0,55
793,3,03/06/2023 00:00,0,57
794,3,03/06/2023 01:00,0,56
795,3,03/06/2023 02:00,0,55
796,3,03/06/2023 03:00,0,53
797,3,03/06/2023 04:00,0,57
798,3,03/06/2023 05:00,0,56
799,3,03/06/2023 06:00,0,55
800,3,03/06/2023 07:00,0,57
801,3,03/06/2023 08:00,0,56
802,3,03/06/2023 09:00,0,57
803,3,03/06/2023 10:00,2,56
804,3,03/06/2023 11:00,1,58
805,3,03/06/2023 12:00,5,58
806,3,03/06/2023 13:00,7,56
807,3,03/06/2023 14:00,6,58
808,3,03/06/2023 15:00,1,58
809,3,03/06/2023 16:00,2,56
810,3,03/06/2023 17:00,2,57
811,3,03/06/2023 18:00,0,57
812,3,03/06/2023 19:00,0,56
813,3,03/06/2023 20:00,0,52
814,3,03/06/2023 21:00,0,58
815,3,03/06/2023 22:00,0,56
816,3,03/06/2023 23:00,0,57
817,3,04/06/2023 00:00,0,56
818,3,04/06/2023 01:00,0,56
819,3,04/06/2023 02:00,0,57
820,3,04/06/2023 03:00,0,57
821,3,04/06/2023 04:00,0,56
822,3,04/06/2023 05:00,0,58
823,3,04/06/2023 06:00,0,56
824,3,04/06/2023 07:00,0,58
825,3,04/06/2023 08:00,0,57
826,3,04/06/2023 09:00,0,56
827,3,04/06/2023 10:00,0,55
828,3,04/06/2023 11:00,0,56
829,3,04/06/2023 12:00,0,55
830,3,04/06/2023 13:00,0,53
831,3,04/06/2023 14:00,0,57
832,3,04/06/2023 15:00,0,56
833,3,04/06/2023 16:00,0,57
834,3,04/06/2023 17:00,0,56
835,3,04/06/2023 18:00,0,56
836,3,04/06/2023 19:00,0,56
837,3,04/06/2023 20:00,0,56
838,3,04/06/2023 21:00,0,56
839,3,04/06/2023 22:00,0,57
840,3,04/06/2023 23:00,0,57
841,3,05/06/2023 00:00,0,56
842,3,05/06/2023 01:00,0,56
843,3,05/06/2023 02:00,0,58
844,3,05/06/2023 03:00,0,57
845,3,05/06/2023 04:00,0,56
846,3,05/06/2023 05:00,0,57
847,3,05/06/2023 06:00,0,52
848,3,05/06/2023 07:00,0,56
849,3,05/06/2023 08:00,0,56
850,3,05/06/2023 09:00,2,57
851,3,05/06/2023 10:00,7,56
852,3,05/06/2023 11:00,3,58
853,3,05/06/2023 12:00,8,56
854,3,05/06/2023 13:00,5,57
855,3,05/06/2023 14:00,14,58
856,3,05/06/2023 15:00,4,58
857,3,05/06/2023 16:00,6,57
858,3,05/06/2023 17:00,4,59
859,3,05/06/2023 18:00,11,58
860,3,05/06/2023 19:00,3,57
861,3,05/06/2023 20:00,0,56
862,3,05/06/2023 21:00,0,56
863,3,05/06/2023 22:00,0,53
864,3,05/06/2023 23:00,0,57
865,3,06/06/2023 00:00,0,57
866,3,06/06/2023 01:00,0,56
867,3,06/06/2023 02:00,0,58
868,3,06/06/2023 03:00,0,57
869,3,06/06/2023 04:00,0,59
870,3,06/06/2023 05:00,0,56
871,3,06/06/2023 06:00,0,57
872,3,06/06/2023 07:00,0,55
873,3,06/06/2023 08:00,0,56
874,3,06/06/2023 09:00,4,57
875,3,06/06/2023 10:00,7,58
876,3,06/06/2023 11:00,1,57
877,3,06/06/2023 12:00,5,58
878,3,06/06/2023 13:00,6,56
879,3,06/06/2023 14:00,8,57
880,3,06/06/2023 15:00,6,51
881,3,06/06/2023 16:00,9,56
882,3,06/06/2023 17:00,2,57
883,3,06/06/2023 18:00,4,57
884,3,06/06/2023 19:00,2,56
885,3,06/06/2023 20:00,1,57
886,3,06/06/2023 21:00,0,56
887,3,06/06/2023 22:00,0,57
888,3,06/06/2023 23:00,0,56
889,3,07/06/2023 00:00,0,58
890,3,07/06/2023 01:00,0,57
891,3,07/06/2023 02:00,0,57
892,3,07/06/2023 03:00,0,56
893,3,07/06/2023 04:00,0,56
894,3,07/06/2023 05:00,0,56
895,3,07/06/2023 06:00,0,57
896,3,07/06/2023 07:00,0,58
897,3,07/06/2023 08:00,0,52
898,3,07/06/2023 09:00,3,57
899,3,07/06/2023 10:00,6,57
900,3,07/06/2023 11:00,7,58
901,3,07/06/2023 12:00,5,58
902,3,07/06/2023 13:00,7,56
903,3,07/06/2023 14:00,5,58
904,3,07/06/2023 15:00,11,56
905,3,07/06/2023 16:00,1,59
906,3,07/06/2023 17:00,9,58
907,3,07/06/2023 18:00,2,57
908,3,07/06/2023 19:00,3,57
909,3,07/06/2023 20:00,0,56
910,3,07/06/2023 21:00,0,57
911,3,07/06/2023 22:00,0,56
912,3,07/06/2023 23:00,0,57
913,3,08/06/2023 00:00,0,57
914,3,08/06/2023 01:00,0,52
915,3,08/06/2023 02:00,0,57
916,3,08/06/2023 03:00,0,57
917,3,08/06/2023 04:00,0,57
918,3,08/06/2023 05:00,0,56
919,3,08/06/2023 06:00,0,57
920,3,08/06/2023 07:00,0,57
921,3,08/06/2023 08:00,0,56
922,3,08/06/2023 09:00,4,57
923,3,08/06/2023 10:00,3,56
924,3,08/06/2023 11:00,3,56
925,3,08/06/2023 12:00,5,58
926,3,08/06/2023 13:00,12,58
927,3,08/06/2023 14:00,12,57
928,3,08/06/2023 15:00,7,58
929,3,08/06/2023 16:00,2,58
930,3,08/06/2023 17:00,5,54
931,3,08/06/2023 18:00,7,58
932,3,08/06/2023 19:00,6,58
933,3,08/06/2023 20:00,0,56
934,3,08/06/2023 21:00,0,56
935,3,08/06/2023 22:00,0,57
936,3,08/06/2023 23:00,0,56
937,3,09/06/2023 00:00,0,57
938,3,09/06/2023 01:00,0,56
939,3,09/06/2023 02:00,0,56
940,3,09/06/2023 03:00,0,56
941,3,09/06/2023 04:00,0,57
942,3,09/06/2023 05:00,0,56
943,3,09/06/2023 06:00,0,57
944,3,09/06/2023 07:00,0,56
945,3,09/06/2023 08:00,0,58
946,3,09/06/2023 09:00,5,58
947,3,09/06/2023 10:00,6,53
948,3,09/06/2023 11:00,2,59
949,3,09/06/2023 12:00,5,59
950,3,09/06/2023 13:00,7,57
951,3,09/06/2023 14:00,4,57
952,3,09/06/2023 15:00,7,57
953,3,09/06/2023 16:00,6,57
954,3,09/06/2023 17:00,3,56
955,3,09/06/2023 18:00,2,39
956,3,09/06/2023 19:00,4,39
957,3,09/06/2023 20:00,0,39
958,3,09/06/2023 21:00,0,57
959,3,09/06/2023 22:00,0,57
960,3,09/06/2023 23:00,0,57
961,3,10/06/2023 00:00,0,57
962,3,10/06/2023 01:00,0,57
963,3,10/06/2023 02:00,0,56
964,3,10/06/2023 03:00,0,53
965,3,10/06/2023 04:00,0,57
966,3,10/06/2023 05:00,0,56
967,3,10/06/2023 06:00,0,57
968,3,10/06/2023 07:00,0,57
969,3,10/06/2023 08:00,0,57
970,3,10/06/2023 09:00,0,57
971,3,10/06/2023 10:00,1,57
972,3,10/06/2023 11:00,5,58
973,3,10/06/2023 12:00,4,57
974,3,10/06/2023 13:00,6,57
975,3,10/06/2023 14:00,6,57
976,3,10/06/2023 15:00,2,57
977,3,10/06/2023 16:00,1,56
978,3,10/06/2023 17:00,1,56
979,3,10/06/2023 18:00,0,58
980,3,10/06/2023 19:00,0,57
981,3,10/06/2023 20:00,0,52
982,3,10/06/2023 21:00,0,56
983,3,10/06/2023 22:00,0,57
984,3,10/06/2023 23:00,0,57
985,3,11/06/2023 00:00,0,58
986,3,11/06/2023 01:00,0,57
987,3,11/06/2023 02:00,0,57
988,3,11/06/2023 03:00,0,56
989,3,11/06/2023 04:00,0,56
990,3,11/06/2023 05:00,0,56
991,3,11/06/2023 06:00,0,57
992,3,11/06/2023 07:00,0,56
993,3,11/06/2023 08:00,0,56
994,3,11/06/2023 09:00,0,56
995,3,11/06/2023 10:00,0,58
996,3,11/06/2023 11:00,0,57
997,3,11/06/2023 12:00,0,52
998,3,11/06/2023 13:00,0,58
999,3,11/06/2023 14:00,0,56
1000,3,11/06/2023 15:00,0,57
1001,3,11/06/2023 16:00,0,56
1002,3,11/06/2023 17:00,0,58
1003,3,11/06/2023 18:00,0,57
1004,3,11/06/2023 19:00,0,56
1005,3,11/06/2023 20:00,0,58
1006,3,11/06/2023 21:00,0,57
1007,3,11/06/2023 22:00,0,56
1008,3,11/06/2023 23:00,0,57
1009,3,12/06/2023 00:00,0,55
1010,3,12/06/2023 01:00,0,58
1011,3,12/06/2023 02:00,0,57
1012,3,12/06/2023 03:00,0,56
1013,3,12/06/2023 04:00,0,57
1014,3,12/06/2023 05:00,0,53
1015,3,12/06/2023 06:00,0,57
1016,3,12/06/2023 07:00,0,57
1017,3,12/06/2023 08:00,0,56
1018,3,12/06/2023 09:00,5,58
1019,3,12/06/2023 10:00,7,57
1020,3,12/06/2023 11:00,0,54
1021,3,12/06/2023 12:00,8,56
1022,3,12/06/2023 13:00,8,57
1023,3,12/06/2023 14:00,8,57
1024,3,12/06/2023 15:00,8,55
1025,3,12/06/2023 16:00,8,55
1026,3,12/06/2023 17:00,4,54
1027,3,12/06/2023 18:00,2,54
1028,3,12/06/2023 19:00,7,55
1029,3,12/06/2023 20:00,0,56
1030,3,12/06/2023 21:00,0,53
1031,3,12/06/2023 22:00,0,53
1032,3,12/06/2023 23:00,0,55
1033,3,13/06/2023 00:00,0,56
1034,3,13/06/2023 01:00,0,56
1035,3,13/06/2023 02:00,0,57
1036,3,13/06/2023 03:00,0,56
1037,3,13/06/2023 04:00,0,56
1038,3,13/06/2023 05:00,0,56
1039,3,13/06/2023 06:00,0,56
1040,3,13/06/2023 07:00,0,55
1041,3,13/06/2023 08:00,0,57
1042,3,13/06/2023 09:00,5,57
1043,3,13/06/2023 10:00,4,58
1044,3,13/06/2023 11:00,6,59
1045,3,13/06/2023 12:00,3,58
1046,3,13/06/2023 13:00,6,55
1047,3,13/06/2023 14:00,7,50
1048,3,13/06/2023 15:00,10,56
1049,3,13/06/2023 16:00,4,56
1050,3,13/06/2023 17:00,6,55
1051,3,13/06/2023 18:00,6,55
1052,3,13/06/2023 19:00,3,55
1053,3,13/06/2023 20:00,0,56
1054,3,13/06/2023 21:00,0,55
1055,3,13/06/2023 22:00,0,56
1056,3,13/06/2023 23:00,0,56
1057,3,14/06/2023 00:00,0,55
1058,3,14/06/2023 01:00,0,57
1059,3,14/06/2023 02:00,0,57
1060,3,14/06/2023 03:00,0,56
1061,3,14/06/2023 04:00,0,56
1062,3,14/06/2023 05:00,0,56
1063,3,14/06/2023 06:00,0,55
1064,3,14/06/2023 07:00,0,53
1065,3,14/06/2023 08:00,0,55
1066,3,14/06/2023 09:00,2,58
1067,3,14/06/2023 10:00,6,58
1068,3,14/06/2023 11:00,7,57
1069,3,14/06/2023 12:00,6,58
1070,3,14/06/2023 13:00,8,58
1071,3,14/06/2023 14:00,10,56
1072,3,14/06/2023 15:00,10,58
1073,3,14/06/2023 16:00,3,56
1074,3,14/06/2023 17:00,7,56
1075,3,14/06/2023 18:00,1,58
1076,3,14/06/2023 19:00,1,57
1077,3,14/06/2023 20:00,0,57
1078,3,14/06/2023 21:00,0,56
1079,3,14/06/2023 22:00,0,56
1080,3,14/06/2023 23:00,0,56
1081,3,15/06/2023 00:00,0,52
1082,3,15/06/2023 01:00,0,58
1083,3,15/06/2023 02:00,0,56
1084,3,15/06/2023 03:00,0,56
1085,3,15/06/2023 04:00,0,57
1086,3,15/06/2023 05:00,0,57
1087,3,15/06/2023 06:00,0,56
1088,3,15/06/2023 07:00,0,56
1089,3,15/06/2023 08:00,0,57
1090,3,15/06/2023 09:00,3,57
1091,3,15/06/2023 10:00,9,56
1092,3,15/06/2023 11:00,6,56
1093,3,15/06/2023 12:00,4,58
1094,3,15/06/2023 13:00,8,55
1095,3,15/06/2023 14:00,9,55
1096,3,15/06/2023 15:00,4,56
1097,3,15/06/2023 16:00,3,52
1098,3,15/06/2023 17:00,8,55
1099,3,15/06/2023 18:00,3,55
1100,3,15/06/2023 19:00,5,56
1101,3,15/06/2023 20:00,0,56
1102,3,15/06/2023 21:00,0,57
1103,3,15/06/2023 22:00,0,56
1104,3,15/06/2023 23:00,0,57
1105,3,16/06/2023 00:00,0,57
1106,3,16/06/2023 01:00,0,56
1107,3,16/06/2023 02:00,0,56
1108,3,16/06/2023 03:00,0,56
1109,3,16/06/2023 04:00,0,57
1110,3,16/06/2023 05:00,0,56
1111,3,16/06/2023 06:00,0,56
1112,3,16/06/2023 07:00,0,56
1113,3,16/06/2023 08:00,0,56
1114,3,16/06/2023 09:00,1,53
1115,3,16/06/2023 10:00,7,57
1116,3,16/06/2023 11:00,3,56
1117,3,16/06/2023 12:00,5,58
1118,3,16/06/2023 13:00,7,57
1119,3,16/06/2023 14:00,3,57
1120,3,16/06/2023 15:00,7,54
1121,3,16/06/2023 16:00,6,54
1122,3,16/06/2023 17:00,3,55
1123,3,16/06/2023 18:00,2,55
1124,3,16/06/2023 19:00,1,55
1125,3,16/06/2023 20:00,0,57
1126,3,16/06/2023 21:00,0,57
1127,3,16/06/2023 22:00,0,55
1128,3,16/06/2023 23:00,0,56
1129,3,17/06/2023 00:00,0,58
1130,3,17/06/2023 01:00,0,56
1131,3,17/06/2023 02:00,0,52
1132,3,17/06/2023 03:00,0,56
1133,3,17/06/2023 04:00,0,57
1134,3,17/06/2023 05:00,0,56
1135,3,17/06/2023 06:00,0,57
1136,3,17/06/2023 07:00,0,56
1137,3,17/06/2023 08:00,0,56
1138,3,17/06/2023 09:00,0,57
1139,3,17/06/2023 10:00,2,56
1140,3,17/06/2023 11:00,4,58
1141,3,17/06/2023 12:00,5,57
1142,3,17/06/2023 13:00,4,56
1143,3,17/06/2023 14:00,6,56
1144,3,17/06/2023 15:00,5,56
1145,3,17/06/2023 16:00,3,55
1146,3,17/06/2023 17:00,2,56
1147,3,17/06/2023 18:00,0,53
1148,3,17/06/2023 19:00,0,56
1149,3,17/06/2023 20:00,0,56
1150,3,17/06/2023 21:00,0,57
1151,3,17/06/2023 22:00,0,56
1152,3,17/06/2023 23:00,0,57
