no,room,date,count_1s,Value
319,1,23/07/2023 06:00,0,39
320,1,23/07/2023 07:00,0,39
321,1,23/07/2023 08:00,0,39
322,1,23/07/2023 09:00,0,39
323,1,23/07/2023 10:00,0,39
324,1,23/07/2023 11:00,0,39
325,1,23/07/2023 12:00,0,39
326,1,23/07/2023 13:00,0,39
327,1,23/07/2023 14:00,0,39
328,1,23/07/2023 15:00,0,39
329,1,23/07/2023 16:00,0,39
330,1,23/07/2023 17:00,0,39
331,1,23/07/2023 18:00,0,39
332,1,23/07/2023 19:00,0,39
333,1,23/07/2023 20:00,0,39
334,1,23/07/2023 21:00,0,39
335,1,23/07/2023 22:00,0,39
336,1,23/07/2023 23:00,0,39
337,1,24/07/2023 00:00,0,39
338,1,24/07/2023 01:00,0,39
339,1,24/07/2023 02:00,0,39
340,1,24/07/2023 03:00,0,39
341,1,24/07/2023 04:00,0,39
342,1,24/07/2023 05:00,0,39
343,1,24/07/2023 06:00,0,39
344,1,24/07/2023 07:00,0,39
345,1,24/07/2023 08:00,0,39
346,1,24/07/2023 09:00,2,39
347,1,24/07/2023 10:00,2,39
348,1,24/07/2023 11:00,2,39
349,1,24/07/2023 12:00,4,39
350,1,24/07/2023 13:00,4,39
351,1,24/07/2023 14:00,1,39
352,1,24/07/2023 15:00,3,39
353,1,24/07/2023 16:00,3,99
354,1,24/07/2023 17:00,5,39
355,1,24/07/2023 18:00,5,100
356,1,24/07/2023 19:00,1,99
357,1,24/07/2023 20:00,0,39
358,1,24/07/2023 21:00,0,39
359,1,24/07/2023 22:00,0,39
360,1,24/07/2023 23:00,0,39
361,1,25/07/2023 00:00,0,39
362,1,25/07/2023 01:00,0,39
363,1,25/07/2023 02:00,0,39
364,1,25/07/2023 03:00,0,39
365,1,25/07/2023 04:00,0,39
366,1,25/07/2023 05:00,0,39
367,1,25/07/2023 06:00,0,39
368,1,25/07/2023 07:00,0,39
369,1,25/07/2023 08:00,0,39
370,1,25/07/2023 09:00,2,39
371,1,25/07/2023 10:00,0,39
372,1,25/07/2023 11:00,3,39
373,1,25/07/2023 12:00,5,39
374,1,25/07/2023 13:00,3,39
375,1,25/07/2023 14:00,4,98
376,1,25/07/2023 15:00,3,39
377,1,25/07/2023 16:00,2,39
378,1,25/07/2023 17:00,1,39
379,1,25/07/2023 18:00,2,39
380,1,25/07/2023 19:00,2,83
381,1,25/07/2023 20:00,0,39
382,1,25/07/2023 21:00,0,39
383,1,25/07/2023 22:00,0,39
384,1,25/07/2023 23:00,0,39
385,1,26/07/2023 00:00,0,39
386,1,26/07/2023 01:00,0,39
387,1,26/07/2023 02:00,0,39
388,1,26/07/2023 03:00,0,39
389,1,26/07/2023 04:00,0,39
390,1,26/07/2023 05:00,0,39
391,1,26/07/2023 06:00,0,39
392,1,26/07/2023 07:00,0,39
393,1,26/07/2023 08:00,0,39
394,1,26/07/2023 09:00,3,39
395,1,26/07/2023 10:00,1,39
396,1,26/07/2023 11:00,3,39
397,1,26/07/2023 12:00,2,39
398,1,26/07/2023 13:00,1,80
399,1,26/07/2023 14:00,2,39
400,1,26/07/2023 15:00,1,39
401,1,26/07/2023 16:00,1,39
402,1,26/07/2023 17:00,2,39
403,1,26/07/2023 18:00,0,39
404,1,26/07/2023 19:00,2,39
405,1,26/07/2023 20:00,0,39
406,1,26/07/2023 21:00,0,39
407,1,26/07/2023 22:00,0,39
408,1,26/07/2023 23:00,0,39
409,1,27/07/2023 00:00,0,39
410,1,27/07/2023 01:00,0,39
411,1,27/07/2023 02:00,0,39
412,1,27/07/2023 03:00,0,39
413,1,27/07/2023 04:00,0,39
414,1,27/07/2023 05:00,0,39
415,1,27/07/2023 06:00,0,39
416,1,27/07/2023 07:00,0,39
417,1,27/07/2023 08:00,0,39
418,1,27/07/2023 09:00,1,39
419,1,27/07/2023 10:00,0,39
420,1,27/07/2023 11:00,3,39
421,1,27/07/2023 12:00,7,39
422,1,27/07/2023 13:00,6,39
423,1,27/07/2023 14:00,2,39
424,1,27/07/2023 15:00,1,39
425,1,27/07/2023 16:00,2,39
426,1,27/07/2023 17:00,0,39
427,1,27/07/2023 18:00,2,39
428,1,27/07/2023 19:00,1,39
429,1,27/07/2023 20:00,0,39
430,1,27/07/2023 21:00,0,39
431,1,27/07/2023 22:00,0,39
432,1,27/07/2023 23:00,0,39
433,1,28/07/2023 00:00,0,39
434,1,28/07/2023 01:00,0,39
435,1,28/07/2023 02:00,0,39
436,1,28/07/2023 03:00,0,39
437,1,28/07/2023 04:00,0,39
438,1,28/07/2023 05:00,0,39
439,1,28/07/2023 06:00,0,39
440,1,28/07/2023 07:00,0,39
441,1,28/07/2023 08:00,0,39
442,1,28/07/2023 09:00,1,39
443,1,28/07/2023 10:00,1,39
444,1,28/07/2023 11:00,2,39
