Unnamed: 0,Trend,Seasonal,Residual
01/06/2023 09:00,,-0.6204256572420623,
01/06/2023 10:00,,-6.141854228670636,
01/06/2023 11:00,,-0.2847113715277783,
01/06/2023 12:00,,-0.1418542286706345,
01/06/2023 13:00,,6.12243148561508,
01/06/2023 14:00,,3.4599314856150785,
01/06/2023 15:00,,-9.951229228670636,
01/06/2023 16:00,,12.362461247519844,
01/06/2023 17:00,,3.657550533234128,
01/06/2023 18:00,,-13.486199466765871,
01/06/2023 19:00,,2.698919580853174,
01/06/2023 20:00,,-0.0838185143849213,
02/06/2023 09:00,0.0,-0.13006107390873,0.13006107390873
02/06/2023 10:00,0.0,-2.1204256572420626,2.1204256572420626
02/06/2023 11:00,0.0,3.835824342757936,-3.835824342757936
02/06/2023 12:00,0.0,-7.539175657242063,7.539175657242063
02/06/2023 13:00,0.0,5.164209759424603,-5.164209759424603
02/06/2023 14:00,0.0,-0.3732902405753965,0.3732902405753965
02/06/2023 15:00,0.0,1.7454597594246035,38.2545402405754
02/06/2023 16:00,0.0,3.9704597594246014,-43.9704597594246
02/06/2023 17:00,0.0,-8.382925657242062,8.382925657242062
02/06/2023 18:00,0.0,4.885824342757936,-4.885824342757936
02/06/2023 19:00,0.0,-1.676675657242063,1.676675657242063
02/06/2023 20:00,0.0,3.029574342757935,-3.029574342757935
03/06/2023 09:00,0.0,-0.6204256572420623,0.6204256572420623
03/06/2023 10:00,0.0,-6.141854228670636,6.141854228670636
03/06/2023 11:00,0.0,-0.2847113715277783,0.2847113715277783
03/06/2023 12:00,0.0,-0.1418542286706345,0.1418542286706345
03/06/2023 13:00,0.0,6.12243148561508,-6.12243148561508
03/06/2023 14:00,0.0,3.4599314856150785,-3.4599314856150785
03/06/2023 15:00,-0.8333333333333333,-9.951229228670636,10.78456256200397
03/06/2023 16:00,-0.8333333333333333,12.362461247519844,-11.529127914186509
03/06/2023 17:00,0.0,3.657550533234128,-3.657550533234128
03/06/2023 18:00,0.0,-13.486199466765871,13.486199466765871
03/06/2023 19:00,0.0,2.698919580853174,-2.698919580853174
03/06/2023 20:00,0.0,-0.0838185143849213,0.0838185143849213
04/06/2023 09:00,0.0,-0.13006107390873,0.13006107390873
04/06/2023 10:00,0.0,-2.1204256572420626,2.1204256572420626
04/06/2023 11:00,0.0,3.835824342757936,-3.835824342757936
04/06/2023 12:00,0.0,-7.539175657242063,7.539175657242063
04/06/2023 13:00,0.7874999999999999,5.164209759424603,-5.9517097594246025
04/06/2023 14:00,1.7166666666666663,-0.3732902405753965,-1.3433764260912695
04/06/2023 15:00,0.9291666666666664,1.7454597594246035,-2.6746264260912698
04/06/2023 16:00,0.9020833333333332,3.9704597594246014,-4.872543092757936
04/06/2023 17:00,1.88125,-8.382925657242062,6.501675657242062
04/06/2023 18:00,1.0104166666666663,4.885824342757936,-5.896241009424603
04/06/2023 19:00,0.0843749999999999,-1.676675657242063,1.592300657242063
04/06/2023 20:00,0.0947916666666666,3.029574342757935,-3.1243660094246017
05/06/2023 09:00,0.078125,-0.6204256572420623,0.5423006572420623
05/06/2023 10:00,0.1593749999999999,-6.141854228670636,5.982479228670636
05/06/2023 11:00,0.559375,-0.2847113715277783,-0.2746636284722216
05/06/2023 12:00,0.5270833333333333,-0.1418542286706345,-0.3852291046626988
05/06/2023 13:00,0.1781249999999998,6.12243148561508,31.499443514384915
05/06/2023 14:00,0.2020833333333331,3.4599314856150785,3.1379851810515853
05/06/2023 15:00,0.2187499999999999,-9.951229228670636,-34.86752077132936
05/06/2023 16:00,0.1958333333333332,12.362461247519844,30.74170541914682
05/06/2023 17:00,0.1749999999999998,3.657550533234128,-0.1325505332341245
05/06/2023 18:00,0.1802083333333331,-13.486199466765871,-32.19400886656746
05/06/2023 19:00,0.1937499999999999,2.698919580853174,-1.8426695808531768
05/06/2023 20:00,0.1864583333333332,-0.0838185143849213,-0.652639818948409
06/06/2023 09:00,0.2093749999999995,-0.13006107390873,-0.3293139260912694
06/06/2023 10:00,0.2249999999999995,-2.1204256572420626,6.0454256572420615
06/06/2023 11:00,0.1999999999999998,3.835824342757936,11.014175657242069
06/06/2023 12:00,0.1989583333333333,-7.539175657242063,-9.259782676091271
06/06/2023 13:00,-0.4833333333333334,5.164209759424603,-4.830876426091268
06/06/2023 14:00,-1.4322916666666663,-0.3732902405753965,3.10558190724206
06/06/2023 15:00,-0.753125,1.7454597594246035,-1.4923347594246037
06/06/2023 16:00,-0.7020833333333333,3.9704597594246014,-3.868376426091271
06/06/2023 17:00,-1.6364583333333331,-8.382925657242062,9.619383990575397
06/06/2023 18:00,-0.7854166666666669,4.885824342757936,-3.4504076760912707
06/06/2023 19:00,0.0645833333333332,-1.676675657242063,1.6120923239087297
06/06/2023 20:00,0.0802083333333334,3.029574342757935,-3.4597826760912698
07/06/2023 09:00,0.0916666666666665,-0.6204256572420623,1.9787589905753984
07/06/2023 10:00,-0.0260416666666667,-6.141854228670636,5.4678958953373
07/06/2023 11:00,-0.4062499999999999,-0.2847113715277783,0.1909613715277783
07/06/2023 12:00,-0.3197916666666667,-0.1418542286706345,0.911645895337304
07/06/2023 13:00,0.0666666666666665,6.12243148561508,-1.5890981522817451
07/06/2023 14:00,-0.0083333333333334,3.4599314856150785,-9.00159815228175
07/06/2023 15:00,-0.0416666666666666,-9.951229228670636,10.342895895337303
07/06/2023 16:00,0.7124999999999999,12.362461247519844,-12.27496124751984
07/06/2023 17:00,1.2708333333333333,3.657550533234128,-3.5783838665674663
07/06/2023 18:00,1.009375,-13.486199466765871,10.176824466765874
